rng_seed,grain_radius_um,site_area_angstroms_sq,surface_temperature_k,gas_temperature_k,h_gas_density_cm3,sticking_probability,sticking_temp_model,initial_h_count,initial_h_coverage,uv_flux_factor,uv_stimulated_diffusion_factor,enable_LH,enable_diffusion,use_3d_lattice,porosity_fraction,chemisorption_fraction,surface_defect_fraction,E_phys_mean_meV,heterogeneity_E_bind_sigma_meV,E_chem_mean_eV,heterogeneity_E_chem_sigma_eV,uv_pulse_enabled,uv_defect_creation_rate,uv_pulse_duration,er_cross_section_cm2,er_reaction_probability,enable_h2_blocking,E_h2_bind_eV,h2_desorption_prefactor_s,h2_stick_transition_K,h2_stick_prob_lowT,sticking_blocking_strength,er_blocking_strength,beam_dissociation_fraction,h2_beam_stick_probability,diffusion_mode,diffusion_rate_cap_s,enable_chemisorption_diffusion,lh_exclude_chemisorption,lh_formation_mode,enable_grain_cache,grain_cache_dir,gas_flux_h_cm2_s,arrival_rate_per_site_s,run_id,final_time,final_h_atoms_on_surface,h2_formed_LH,h2_formed_ER,h2_formed_UV,total_h2_formed,total_h2_desorbed,total_h2_desorbed_LH,total_h2_desorbed_ER,total_h2_desorbed_UV,total_h2_desorbed_beam,total_h2_released_formed,total_h2_released_beam,total_h2_released_formed_gas,total_h2_released_total_gas,h2_on_surface,impinging_h_atoms,impinging_h2_molecules,epsilon,adsorption_rate_s,adsorption_rate_cm2_s,h2_release_rate_s,h2_release_rate_cm2_s
1235,0.005,25,20.0,100.0,1000.0,0.5,constant,0,0.0,10.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,36241297.40951857,9.060324352379643e-08,1,68047273.84491567,8,672,15,0,687,687,672,15,0,0,0,0,687.0,687.0,0,5000,0,0.2748,3.625420770892982e-05,11540072.729512952,1.0095922454817505e-05,3213631.9275133354
1236,0.005,25,20.0,100.0,1000.0,0.5,constant,0,0.0,10.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,36241297.40951857,9.060324352379643e-08,2,68245198.20718408,11,708,7,0,715,715,708,7,0,0,0,0,715.0,715.0,0,5000,0,0.286,3.6823103544528355e-05,11721157.898192756,1.0476927590265728e-05,3334909.628813299
1237,0.005,25,20.0,100.0,1000.0,0.5,constant,0,0.0,10.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,36241297.40951857,9.060324352379643e-08,3,68729299.44855288,4,712,18,0,730,730,712,18,0,0,0,0,730.0,730.0,0,5000,0,0.292,3.660738608114789e-05,11652492.896976264,1.0621379904307615e-05,3380890.2284549573
1238,0.005,25,20.0,100.0,1000.0,0.5,constant,0,0.0,10.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,36241297.40951857,9.060324352379643e-08,4,67234472.08090217,4,701,6,0,707,707,701,6,0,0,0,0,707.0,707.0,0,5000,0,0.2828,3.667761378467732e-05,11674847.069293667,1.0515439150757043e-05,3347168.2392500495
1234,0.005,25,50.0,100.0,10.0,0.5,constant,0,0.0,0.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,362412.9740951857,9.060324352379643e-10,0,6764248034.419345,5,679,11,0,690,690,679,11,0,0,0,0,690.0,690.0,0,5000,0,0.276,3.651551491653764e-07,116232.49397025604,1.0200690401785818e-07,32469.80600788529
1235,0.005,25,50.0,100.0,10.0,0.5,constant,0,0.0,0.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,362412.9740951857,9.060324352379643e-10,1,6612098986.027102,8,678,21,0,699,699,678,21,0,0,0,0,699.0,699.0,0,5000,0,0.2796,3.8323685192174665e-07,121988.07871664538,1.0571529577478332e-07,33650.22376595703
1236,0.005,25,50.0,100.0,10.0,0.5,constant,0,0.0,0.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,362412.9740951857,9.060324352379643e-10,2,6910106498.311793,2,700,19,0,719,719,700,19,0,0,0,0,719.0,719.0,0,5000,0,0.2876,3.643938050180807e-07,115990.15060138365,1.0405049476092138e-07,33120.30114471598
1237,0.005,25,50.0,100.0,10.0,0.5,constant,0,0.0,0.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,362412.9740951857,9.060324352379643e-10,3,6963515659.505114,5,676,14,0,690,690,676,14,0,0,0,0,690.0,690.0,0,5000,0,0.276,3.5370064783842843e-07,112586.41295658315,9.908787941880455e-08,31540.651619992845
1238,0.005,25,50.0,100.0,10.0,0.5,constant,0,0.0,0.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,362412.9740951857,9.060324352379643e-10,4,6906455364.011033,5,675,12,0,687,687,675,12,0,0,0,0,687.0,687.0,0,5000,0,0.2748,3.5155515702774347e-07,111903.48202082566,9.947215522160617e-08,31662.97040704581
1234,0.005,25,50.0,100.0,10.0,0.5,constant,0,0.0,1.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,362412.9740951857,9.060324352379643e-10,0,6795932236.443796,6,678,14,0,692,692,678,14,0,0,0,0,692.0,692.0,0,5000,0,0.2768,3.7213437568403207e-07,118454.05076906021,1.0182561802030455e-07,32412.100882637274
1235,0.005,25,50.0,100.0,10.0,0.5,constant,0,0.0,1.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,362412.9740951857,9.060324352379643e-10,1,6789493617.347501,7,705,12,0,717,717,705,12,0,0,0,0,717.0,717.0,0,5000,0,0.2868,3.693942643368767e-07,117581.84623801627,1.056043411202315e-07,33614.90580249508
1236,0.005,25,50.0,100.0,10.0,0.5,constant,0,0.0,1.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,362412.9740951857,9.060324352379643e-10,2,6781761245.181755,5,675,14,0,689,689,675,14,0,0,0,0,689.0,689.0,0,5000,0,0.2756,3.6922561993449997e-07,117528.1650574902,1.0159602721041153e-07,32339.019858071388
1237,0.005,25,50.0,100.0,10.0,0.5,constant,0,0.0,1.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,362412.9740951857,9.060324352379643e-10,3,6794935375.305087,3,695,8,0,703,703,695,8,0,0,0,0,703.0,703.0,0,5000,0,0.2812,3.676267487515055e-07,117019.22855320868,1.0345940927634442e-07,32932.1527913954
1238,0.005,25,50.0,100.0,10.0,0.5,constant,0,0.0,1.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,362412.9740951857,9.060324352379643e-10,4,6691652134.765611,6,682,13,0,695,695,682,13,0,0,0,0,695.0,695.0,0,5000,0,0.278,3.709098963924157e-07,118064.2869051114,1.0386074858691737e-07,33059.903061664954
1234,0.005,25,50.0,100.0,10.0,0.5,constant,0,0.0,10.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,362412.9740951857,9.060324352379643e-10,0,6798520341.96804,11,656,14,0,670,670,656,14,0,0,0,0,670.0,670.0,0,5000,0,0.268,3.6875671085721455e-07,117378.90666246891,9.855085611261817e-08,31369.71179252261
1235,0.005,25,50.0,100.0,10.0,0.5,constant,0,0.0,10.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,362412.9740951857,9.060324352379643e-10,1,6789132425.802438,2,685,13,0,698,698,685,13,0,0,0,0,698.0,698.0,0,5000,0,0.2792,3.64847795660317e-07,116134.66031104237,1.0281136914448981e-07,32725.875210782226
1236,0.005,25,50.0,100.0,10.0,0.5,constant,0,0.0,10.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,362412.9740951857,9.060324352379643e-10,2,6767778414.992107,3,648,10,0,658,658,648,10,0,0,0,0,658.0,658.0,0,5000,0,0.2632,3.6629449842927385e-07,116595.16010477081,9.722540539187664e-08,30947.807724461152
1237,0.005,25,50.0,100.0,10.0,0.5,constant,0,0.0,10.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,362412.9740951857,9.060324352379643e-10,3,6752485758.735136,4,651,14,0,665,665,651,14,0,0,0,0,665.0,665.0,0,5000,0,0.266,3.6208887917121547e-07,115256.46991740589,9.84822513901261e-08,31347.874231114485
1238,0.005,25,50.0,100.0,10.0,0.5,constant,0,0.0,10.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,362412.9740951857,9.060324352379643e-10,4,6762126326.077865,5,640,11,0,651,651,640,11,0,0,0,0,651.0,651.0,0,5000,0,0.2604,3.651218390402442e-07,116221.89102811644,9.627149340429283e-08,30644.168108263995
1234,0.005,25,50.0,100.0,100.0,0.5,constant,0,0.0,0.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,3624129.740951857,9.060324352379643e-09,0,676425908.754041,5,679,11,0,690,690,679,11,0,0,0,0,690.0,690.0,0,5000,0,0.276,3.651545524844955e-06,1162323.0404083272,1.0200673733372545e-06,324697.5295067797
1235,0.005,25,50.0,100.0,100.0,0.5,constant,0,0.0,0.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,3624129.740951857,9.060324352379643e-09,1,661210533.1069736,8,678,21,0,699,699,678,21,0,0,0,0,699.0,699.0,0,5000,0,0.2796,3.832364841638175e-06,1219879.616556608,1.0571519432932454e-06,336501.914748646
1236,0.005,25,50.0,100.0,100.0,0.5,constant,0,0.0,0.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,3624129.740951857,9.060324352379643e-09,2,691011684.5111576,2,700,19,0,719,719,700,19,0,0,0,0,719.0,719.0,0,5000,0,0.2876,3.6439325939637455e-06,1159899.7692460045,1.0405033896187185e-06,331202.5155233825
1237,0.005,25,50.0,100.0,100.0,0.5,constant,0,0.0,0.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,3624129.740951857,9.060324352379643e-09,3,696352178.8011601,5,676,14,0,690,690,676,14,0,0,0,0,690.0,690.0,0,5000,0,0.276,3.5370033655101082e-06,1125863.1387072068,9.908779221282885e-07,315406.2386146864
1238,0.005,25,50.0,100.0,100.0,0.5,constant,0,0.0,0.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,3624129.740951857,9.060324352379643e-09,4,690646291.4063113,5,675,12,0,687,687,675,12,0,0,0,0,687.0,687.0,0,5000,0,0.2748,3.515547727123888e-06,1119033.5968944884,9.94720464799881e-07,316629.3579351374
1234,0.005,25,50.0,100.0,100.0,0.5,constant,0,0.0,1.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,3624129.740951857,9.060324352379643e-09,0,681714584.5502944,6,671,14,0,685,685,671,14,0,0,0,0,685.0,685.0,0,5000,0,0.274,3.6085482924247312e-06,1148636.5962504281,1.0048193415898135e-06,319843.9302567249
1235,0.005,25,50.0,100.0,100.0,0.5,constant,0,0.0,1.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,3624129.740951857,9.060324352379643e-09,1,674305079.9670535,4,655,13,0,668,668,655,13,0,0,0,0,668.0,668.0,0,5000,0,0.2672,3.7015886045556032e-06,1178252.24741531,9.906495143602335e-07,315333.5341640333
1236,0.005,25,50.0,100.0,100.0,0.5,constant,0,0.0,1.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,3624129.740951857,9.060324352379643e-09,2,687771285.4123572,14,684,15,0,699,699,684,15,0,0,0,0,699.0,699.0,0,5000,0,0.2796,3.6043958981417805e-06,1147314.8480988317,1.016326233481688e-06,323506.6877051566
1237,0.005,25,50.0,100.0,100.0,0.5,constant,0,0.0,1.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,3624129.740951857,9.060324352379643e-09,3,682259879.5273796,1,683,10,0,693,693,683,10,0,0,0,0,693.0,693.0,0,5000,0,0.2772,3.5998012981524567e-06,1145852.34149917,1.015741978672497e-06,323320.71362334077
1238,0.005,25,50.0,100.0,100.0,0.5,constant,0,0.0,1.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,3624129.740951857,9.060324352379643e-09,4,676466939.4004602,9,667,14,0,681,681,667,14,0,0,0,0,681.0,681.0,0,5000,0,0.2724,3.680889419676355e-06,1171663.4922322994,1.0067010822488345e-06,320442.90691172524
1234,0.005,25,50.0,100.0,100.0,0.5,constant,0,0.0,10.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,3624129.740951857,9.060324352379643e-09,0,679593849.762368,6,678,14,0,692,692,678,14,0,0,0,0,692.0,692.0,0,5000,0,0.2768,3.7213403283215553e-06,1184539.416359184,1.0182552420713785e-06,324120.7102097886
1235,0.005,25,50.0,100.0,100.0,0.5,constant,0,0.0,10.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,3624129.740951857,9.060324352379643e-09,1,678950458.736213,7,705,12,0,717,717,705,12,0,0,0,0,717.0,717.0,0,5000,0,0.2868,3.6939366749502597e-06,1175816.562573547,1.0560417049199904e-06,336148.51489841833
1236,0.005,25,50.0,100.0,100.0,0.5,constant,0,0.0,10.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,3624129.740951857,9.060324352379643e-09,2,678177486.3452462,5,675,14,0,689,689,675,14,0,0,0,0,689.0,689.0,0,5000,0,0.2756,3.692248785040418e-06,1175279.2905284546,1.0159582319859617e-06,323389.54919093655
1237,0.005,25,50.0,100.0,100.0,0.5,constant,0,0.0,10.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,3624129.740951857,9.060324352379643e-09,3,679494110.6530055,3,695,8,0,703,703,695,8,0,0,0,0,703.0,703.0,0,5000,0,0.2812,3.6762643867499884e-06,1170191.2985279115,1.034593220130201e-06,329321.2501461656
1238,0.005,25,50.0,100.0,100.0,0.5,constant,0,0.0,10.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,3624129.740951857,9.060324352379643e-09,4,669166171.0086932,6,682,13,0,695,695,682,13,0,0,0,0,695.0,695.0,0,5000,0,0.278,3.709093656451076e-06,1180641.1796299615,1.0386059996911757e-06,330598.5575515001
1234,0.005,25,50.0,100.0,1000.0,0.5,constant,0,0.0,0.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,36241297.40951857,9.060324352379643e-08,0,67643178.76303026,5,679,11,0,690,690,679,11,0,0,0,0,690.0,690.0,0,5000,0,0.276,3.651513789221797e-05,11623129.38645732,1.020058507920259e-05,3246947.075569049
1235,0.005,25,50.0,100.0,1000.0,0.5,constant,0,0.0,0.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,36241297.40951857,9.060324352379643e-08,1,66121649.13134055,8,678,21,0,699,699,678,21,0,0,0,0,699.0,699.0,0,5000,0,0.2796,3.832330308287678e-05,12198686.242497418,1.0571424173216602e-05,3364988.825377149
1236,0.005,25,50.0,100.0,1000.0,0.5,constant,0,0.0,0.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,36241297.40951857,9.060324352379643e-08,2,69101816.98213202,2,700,19,0,719,719,700,19,0,0,0,0,719.0,719.0,0,5000,0,0.2876,3.643898395104561e-05,11598888.834110301,1.0404936243368466e-05,3311994.071376214
1237,0.005,25,50.0,100.0,1000.0,0.5,constant,0,0.0,0.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,36241297.40951857,9.060324352379643e-08,3,69635783.33508499,5,676,14,0,690,690,676,14,0,0,0,0,690.0,690.0,0,5000,0,0.276,3.536974644412527e-05,11258539.964979045,9.908698760229978e-06,3154036.7745982707
1238,0.005,25,50.0,100.0,1000.0,0.5,constant,0,0.0,0.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,36241297.40951857,9.060324352379643e-08,4,69065215.48560114,5,675,12,0,687,687,675,12,0,0,0,0,687.0,687.0,0,5000,0,0.2748,3.515517881076031e-05,11190240.96602392,9.947120198926e-06,3166266.6983766197
1234,0.005,25,50.0,100.0,1000.0,0.5,constant,0,0.0,1.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,36241297.40951857,9.060324352379643e-08,0,67658911.18730095,2,688,16,0,704,704,688,16,0,0,0,0,704.0,704.0,0,5000,0,0.2816,3.7556028546863845e-05,11954455.17226742,1.040513345021336e-05,3312056.8442645664
1235,0.005,25,50.0,100.0,1000.0,0.5,constant,0,0.0,1.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,36241297.40951857,9.060324352379643e-08,1,66291158.15430462,10,688,14,0,702,702,688,14,0,0,0,0,702.0,702.0,0,5000,0,0.2808,3.813479912533168e-05,12138683.569226041,1.0589647541923592e-05,3370789.5037961556
1236,0.005,25,50.0,100.0,1000.0,0.5,constant,0,0.0,1.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,36241297.40951857,9.060324352379643e-08,2,69078902.8442677,6,690,12,0,702,702,690,12,0,0,0,0,702.0,702.0,0,5000,0,0.2808,3.6262880515738677e-05,11542833.369661175,1.0162292264290838e-05,3234758.0940128323
1237,0.005,25,50.0,100.0,1000.0,0.5,constant,0,0.0,1.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,36241297.40951857,9.060324352379643e-08,3,67905102.52786845,19,705,13,0,718,718,705,13,0,0,0,0,718.0,718.0,0,5000,0,0.2872,3.744932126354342e-05,11920489.189058714,1.05735794994983e-05,3365674.887040565
1238,0.005,25,50.0,100.0,1000.0,0.5,constant,0,0.0,1.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,36241297.40951857,9.060324352379643e-08,4,69115732.91754732,18,651,10,0,661,661,651,10,0,0,0,0,661.0,661.0,0,5000,0,0.2644,3.5216294427546305e-05,11209694.671047121,9.563669111178351e-06,3044210.4262786144
1234,0.005,25,50.0,100.0,1000.0,0.5,constant,0,0.0,10.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,36241297.40951857,9.060324352379643e-08,0,68172005.56172907,6,671,14,0,685,685,671,14,0,0,0,0,685.0,685.0,0,5000,0,0.274,3.6085193324296354e-05,11486273.779976852,1.0048112775261383e-05,3198413.633855343
1235,0.005,25,50.0,100.0,1000.0,0.5,constant,0,0.0,10.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,36241297.40951857,9.060324352379643e-08,1,67431099.47820835,4,655,13,0,668,668,655,13,0,0,0,0,668.0,668.0,0,5000,0,0.2672,3.701556135543408e-05,11782419.122077338,9.906408247367774e-06,3153307.6817098004
1236,0.005,25,50.0,100.0,1000.0,0.5,constant,0,0.0,10.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,36241297.40951857,9.060324352379643e-08,2,68777726.4612571,14,684,15,0,699,699,684,15,0,0,0,0,699.0,699.0,0,5000,0,0.2796,3.60436456328116e-05,11473048.73902914,1.0163173980369224e-05,3235038.752957389
