temperature_k,epsilon_prompt_mean,epsilon_prompt_std,epsilon_prompt_ci95,epsilon_released_total_mean,epsilon_released_total_std,epsilon_released_total_ci95,impinging_atoms_mean,h2_desorbed_mean,h2_released_total_mean,theta_h2_mean,theta_h2_std,theta_h2_ci95,h2_desorbed_LH_mean,h2_desorbed_ER_mean,h2_desorbed_UV_mean,frac_desorbed_LH,frac_desorbed_ER,frac_desorbed_UV
69.5,0.3042891805266301,0.024116369413235576,0.0149474806230092,0.3042891805266301,0.024116369413235576,0.0149474806230092,516.5,78.6,78.6,0.0,0.0,0.0,65.2,13.4,0.0,0.8295165394402035,0.17048346055979643,0.0
70.5,0.29359671000954934,0.013151824479439527,0.0081515852653903,0.29359671000954934,0.013151824479439527,0.0081515852653903,515.4,75.7,75.7,0.0,0.0,0.0,63.5,12.2,0.0,0.8388375165125496,0.16116248348745046,0.0
71.5,0.30610760918277397,0.024742167579953137,0.015335354345236713,0.30610760918277397,0.024742167579953137,0.015335354345236713,513.8,78.6,78.6,0.0,0.0,0.0,65.6,13.0,0.0,0.8346055979643766,0.16539440203562342,0.0
72.5,0.3018504852599175,0.030500595429725205,0.01890446490365374,0.3018504852599175,0.030500595429725205,0.01890446490365374,516.3,78.1,78.1,0.0,0.0,0.0,63.5,14.6,0.0,0.8130601792573624,0.18693982074263765,0.0
73.5,0.31488038851347283,0.034598383785406535,0.0214443004400145,0.31488038851347283,0.034598383785406535,0.0214443004400145,511.0,80.4,80.4,0.0,0.0,0.0,68.7,11.7,0.0,0.8544776119402985,0.1455223880597015,0.0
74.5,0.2905497625367141,0.025193191604620076,0.0156149019319278,0.2905497625367141,0.025193191604620076,0.0156149019319278,516.4,75.0,75.0,0.0,0.0,0.0,62.0,13.0,0.0,0.8266666666666667,0.17333333333333334,0.0
75.5,0.3033123435796482,0.03126115348798179,0.019375863672003363,0.3033123435796482,0.03126115348798179,0.019375863672003363,517.6,78.6,78.6,0.0,0.0,0.0,66.2,12.4,0.0,0.8422391857506362,0.15776081424936386,0.0
76.5,0.28680176932350177,0.02750753321374651,0.017049345722561376,0.28680176932350177,0.02750753321374651,0.017049345722561376,529.6,75.8,75.8,0.0,0.0,0.0,61.9,13.9,0.0,0.816622691292876,0.18337730870712401,0.0
77.5,0.29884575419069753,0.028951569740792438,0.01794436883475049,0.29884575419069753,0.028951569740792438,0.01794436883475049,516.6,77.2,77.2,0.0,0.0,0.0,64.1,13.1,0.0,0.8303108808290155,0.16968911917098445,0.0
78.5,0.30013989083323855,0.016834023730629838,0.010433836006126558,0.30013989083323855,0.016834023730629838,0.010433836006126558,516.4,77.5,77.5,0.0,0.0,0.0,64.0,13.5,0.0,0.8258064516129032,0.17419354838709677,0.0
79.5,0.3021696096328154,0.034174369916725185,0.02118149392144611,0.3021696096328154,0.034174369916725185,0.02118149392144611,529.0,79.9,79.9,0.0,0.0,0.0,65.3,14.6,0.0,0.8172715894868585,0.18272841051314143,0.0
