E_chem_mean_eV,E_h2_bind_eV,E_phys_mean_meV,adsorption_rate_cm2_s_ci95,adsorption_rate_cm2_s_mean,adsorption_rate_cm2_s_std,adsorption_rate_s_ci95,adsorption_rate_s_mean,adsorption_rate_s_std,arrival_rate_per_site_s,beam_dissociation_fraction,chemisorption_fraction,diffusion_mode,diffusion_rate_cap_s,enable_LH,enable_chemisorption_diffusion,enable_diffusion,enable_grain_cache,enable_h2_blocking,epsilon_ci95,epsilon_mean,epsilon_std,er_blocking_strength,er_cross_section_cm2,er_reaction_probability,final_h_atoms_on_surface_ci95,final_h_atoms_on_surface_mean,final_h_atoms_on_surface_std,final_time_ci95,final_time_mean,final_time_std,gas_flux_h_cm2_s,gas_temperature_k,grain_cache_dir,grain_radius_um,h2_beam_stick_probability,h2_desorption_prefactor_s,h2_formed_ER_ci95,h2_formed_ER_mean,h2_formed_ER_std,h2_formed_LH_ci95,h2_formed_LH_mean,h2_formed_LH_std,h2_formed_UV_ci95,h2_formed_UV_mean,h2_formed_UV_std,h2_on_surface_ci95,h2_on_surface_mean,h2_on_surface_std,h2_release_rate_cm2_s_ci95,h2_release_rate_cm2_s_mean,h2_release_rate_cm2_s_std,h2_release_rate_s_ci95,h2_release_rate_s_mean,h2_release_rate_s_std,h2_stick_prob_lowT,h2_stick_transition_K,h_gas_density_cm3,heterogeneity_E_bind_sigma_meV,heterogeneity_E_chem_sigma_eV,impinging_h2_molecules_ci95,impinging_h2_molecules_mean,impinging_h2_molecules_std,impinging_h_atoms_ci95,impinging_h_atoms_mean,impinging_h_atoms_std,initial_h_count,initial_h_coverage,lh_exclude_chemisorption,lh_formation_mode,porosity_fraction,rng_seed,site_area_angstroms_sq,sticking_blocking_strength,sticking_probability,sticking_temp_model,surface_defect_fraction,surface_temperature_k,total_h2_desorbed_ER_ci95,total_h2_desorbed_ER_mean,total_h2_desorbed_ER_std,total_h2_desorbed_LH_ci95,total_h2_desorbed_LH_mean,total_h2_desorbed_LH_std,total_h2_desorbed_UV_ci95,total_h2_desorbed_UV_mean,total_h2_desorbed_UV_std,total_h2_desorbed_beam_ci95,total_h2_desorbed_beam_mean,total_h2_desorbed_beam_std,total_h2_desorbed_ci95,total_h2_desorbed_mean,total_h2_desorbed_std,total_h2_formed_ci95,total_h2_formed_mean,total_h2_formed_std,total_h2_released_beam_ci95,total_h2_released_beam_mean,total_h2_released_beam_std,total_h2_released_formed_ci95,total_h2_released_formed_gas_ci95,total_h2_released_formed_gas_mean,total_h2_released_formed_gas_std,total_h2_released_formed_mean,total_h2_released_formed_std,total_h2_released_total_gas_ci95,total_h2_released_total_gas_mean,total_h2_released_total_gas_std,use_3d_lattice,uv_defect_creation_rate,uv_flux_factor,uv_pulse_duration,uv_pulse_enabled,uv_stimulated_diffusion_factor
1.75,0.051,45.0,543.0685001409538,112323.84487356986,1239.1204926061498,1.7061000104388538e-09,3.528757658777667e-07,3.89281183648406e-09,9.060324352379643e-10,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.0013816536689969122,0.188405,0.0031525219645296833,1.0,1.1e-15,0.9,1.6490750198376758,9.5,3.7626978003610794,91565433.3205231,28329077083.95576,208925033.9733816,362412.9740951857,100.0,grain_cache,0.005,1.0,1000000000000.0,3.298992860667759,55.85,7.527318667081226,14.961145635840928,1828.2,34.136876186749625,0.0,0.0,0.0,0.0,0.0,0.0,180.62607365935503,21171.03982779805,412.1348767461246,5.674535460549994e-10,6.65107831918673e-08,1.2947599010737615e-09,0.45,20.0,10.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,80.0,3.298992860667759,55.85,7.527318667081226,14.961145635840928,1828.2,34.136876186749625,0.0,0.0,0.0,0.0,0.0,0.0,13.816536689969128,1884.05,31.525219645296847,13.816536689969128,1884.05,31.525219645296847,0.0,0.0,0.0,0.0,13.816536689969128,1884.05,31.525219645296847,0.0,0.0,13.816536689969128,1884.05,31.525219645296847,True,0.5,100.0,1e-06,True,2.0
1.75,0.051,45.0,3775.777857948697,1117040.7500588675,8615.199957461053,1.1861955980118603e-08,3.5092870141453713e-06,2.7065448895566676e-08,9.060324352379643e-09,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.0009964979214069742,0.26676500000000003,0.002273711318064528,1.0,1.1e-15,0.9,1.9778424715091094,6.55,4.51284715824547,7252306.356535204,2833626418.9823723,16547602.047823003,3624129.740951857,100.0,grain_cache,0.005,1.0,1000000000000.0,2.659718821703963,64.25,6.068685802413984,10.846286155565927,2603.4,24.74799300740844,0.0,0.0,0.0,0.0,0.0,0.0,1152.8262476582636,299670.7417972089,2630.405975520291,3.6217104705087017e-09,9.414434009259155e-07,8.26366408865327e-09,0.45,20.0,100.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,80.0,2.659718821703963,64.25,6.068685802413984,10.846286155565927,2603.4,24.74799300740844,0.0,0.0,0.0,0.0,0.0,0.0,9.964979214069746,2667.65,22.737113180645288,9.964979214069746,2667.65,22.737113180645288,0.0,0.0,0.0,0.0,9.964979214069746,2667.65,22.737113180645288,0.0,0.0,9.964979214069746,2667.65,22.737113180645288,True,0.5,0.0,1e-06,True,2.0
1.75,0.051,45.0,4624.210220576351,1117677.0364821826,10551.069791283693,1.452738485761746e-08,3.5112859668984367e-06,3.3147163343809947e-08,9.060324352379643e-09,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.0010169831660357003,0.266285,0.0023204525420701854,1.0,1.1e-15,0.9,1.6268559280176946,6.9,3.71200045372048,5812829.585090537,2836176106.620635,13263144.993759528,3624129.740951857,100.0,grain_cache,0.005,1.0,1000000000000.0,3.0340041633389183,67.15,6.922693421676732,10.895295401903375,2595.7,24.859817503670246,0.0,0.0,0.0,0.0,0.0,0.0,1380.9975969059396,298865.2170880369,3151.0250035158515,4.338531905064853e-09,9.389127704172958e-07,9.89923700232314e-09,0.45,20.0,100.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,80.0,3.0340041633389183,67.15,6.922693421676732,10.895295401903375,2595.7,24.859817503670246,0.0,0.0,0.0,0.0,0.0,0.0,10.169831660357017,2662.85,23.204525420701884,10.169831660357017,2662.85,23.204525420701884,0.0,0.0,0.0,0.0,10.169831660357017,2662.85,23.204525420701884,0.0,0.0,10.169831660357017,2662.85,23.204525420701884,True,0.5,1.0,1e-06,True,2.0
1.75,0.051,45.0,3952.086788833838,1119971.1539877516,9017.484400827878,1.2415846822149673e-08,3.518493149600405e-06,2.832926274750144e-08,9.060324352379643e-09,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.0012781176776395556,0.267955,0.002916283684128785,1.0,1.1e-15,0.9,2.4796334194265173,9.3,5.657784576650959,5947910.818444242,2834797885.6077547,13571360.11647728,3624129.740951857,100.0,grain_cache,0.005,1.0,1000000000000.0,2.948155355472299,68.75,6.726812023536855,14.529905740991756,2610.8,33.15291524849186,0.0,0.0,0.0,0.0,0.0,0.0,1656.2992397659334,300886.4677428948,3779.181317548827,5.203417523795018e-09,9.452627166256608e-07,1.1872648263795193e-08,0.45,20.0,100.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,80.0,2.948155355472299,68.75,6.726812023536855,14.529905740991756,2610.8,33.15291524849186,0.0,0.0,0.0,0.0,0.0,0.0,12.781176776395577,2679.55,29.162836841287902,12.781176776395577,2679.55,29.162836841287902,0.0,0.0,0.0,0.0,12.781176776395577,2679.55,29.162836841287902,0.0,0.0,12.781176776395577,2679.55,29.162836841287902,True,0.5,10.0,1e-06,True,2.0
1.75,0.051,45.0,5376.941314109448,1117108.6739654397,12268.577846301812,1.689215933118969e-08,3.5095004033912618e-06,3.854287403193626e-08,9.060324352379643e-09,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.0014510759449094092,0.26406999999999997,0.003310922911563448,1.0,1.1e-15,0.9,2.7398521281650448,11.85,6.251526129463782,7807215.343259163,2838725364.2712746,17813739.002558004,3624129.740951857,100.0,grain_cache,0.005,1.0,1000000000000.0,4.513602925426765,64.8,10.298696902751185,15.743635345584478,2575.9,35.92228453642376,0.0,0.0,0.0,0.0,0.0,0.0,1768.0148443354378,296114.70277990575,4034.083037921172,5.554382446401926e-09,9.302717748732771e-07,1.2673445635904377e-08,0.45,20.0,100.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,80.0,4.513602925426765,64.8,10.298696902751185,15.743635345584478,2575.9,35.92228453642376,0.0,0.0,0.0,0.0,0.0,0.0,14.510759449094097,2640.7,33.10922911563449,14.510759449094097,2640.7,33.10922911563449,0.0,0.0,0.0,0.0,14.510759449094097,2640.7,33.10922911563449,0.0,0.0,14.510759449094097,2640.7,33.10922911563449,True,0.5,100.0,1e-06,True,2.0
1.75,0.051,45.0,36312.89108392065,11186480.692586873,82855.19686040061,1.1408031185985143e-07,3.5143365563355004e-05,2.602972777683707e-07,9.060324352379643e-08,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.0014492285454137683,0.27102,0.0033067076964064562,1.0,1.1e-15,0.9,2.281638331042896,9.05,5.20601878396029,473614.50200585456,283337703.9041358,1080647.1649130627,36241297.40951857,100.0,grain_cache,0.005,1.0,1000000000000.0,2.8241581512298306,64.05,6.443887352408197,13.768747609599142,2646.15,31.41617920418512,0.0,0.0,0.0,0.0,0.0,0.0,17193.455948651612,3044764.6697587795,39230.34313197259,5.401483489810361e-08,9.56541031842394e-06,1.2324575778121185e-07,0.45,20.0,1000.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,80.0,2.8241581512298306,64.05,6.443887352408197,13.768747609599142,2646.15,31.41617920418512,0.0,0.0,0.0,0.0,0.0,0.0,14.492285454137681,2710.2,33.067076964064555,14.492285454137681,2710.2,33.067076964064555,0.0,0.0,0.0,0.0,14.492285454137681,2710.2,33.067076964064555,0.0,0.0,14.492285454137681,2710.2,33.067076964064555,True,0.5,0.0,1e-06,True,2.0
1.75,0.051,45.0,44760.83060507017,11177535.436105838,102130.87751254077,1.4062029659746548e-07,3.5115263211309693e-05,3.2085361449807676e-07,9.060324352379643e-08,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.0012309049678996356,0.27012,0.002808558349046716,1.0,1.1e-15,0.9,2.102346758918909,7.2,4.7969288420602485,762054.6248678426,283466633.23657733,1738781.575278161,36241297.40951857,100.0,grain_cache,0.005,1.0,1000000000000.0,4.033068023751958,67.05,9.202259447949098,13.006824856286228,2634.15,29.677698520499938,0.0,0.0,0.0,0.0,0.0,0.0,16486.47844539012,3033347.871886263,37617.23113620139,5.179379956760403e-08,9.529543390100121e-06,1.1817801698587941e-07,0.45,20.0,1000.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,80.0,4.033068023751958,67.05,9.202259447949098,13.006824856286228,2634.15,29.677698520499938,0.0,0.0,0.0,0.0,0.0,0.0,12.309049678996342,2701.2,28.085583490467133,12.309049678996342,2701.2,28.085583490467133,0.0,0.0,0.0,0.0,12.309049678996342,2701.2,28.085583490467133,0.0,0.0,12.309049678996342,2701.2,28.085583490467133,True,0.5,1.0,1e-06,True,2.0
1.75,0.051,45.0,42238.71957661312,11197113.8973695,96376.1716896511,1.3269685111892743e-07,3.517677076138422e-05,3.027746729613171e-07,9.060324352379643e-08,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.001344330732332908,0.270715,0.0030673621446310785,1.0,1.1e-15,0.9,3.278088627940309,10.05,7.479621437085253,902145.0476939288,283633839.2129803,2058426.1757228724,36241297.40951857,100.0,grain_cache,0.005,1.0,1000000000000.0,4.08883138625979,66.25,9.329494824705705,13.502304489468298,2640.9,30.80823539933848,0.0,0.0,0.0,0.0,0.0,0.0,14431.33224630557,3038177.8422268876,32927.99990675918,4.53373673665071e-08,9.544717189439281e-06,1.0344636260448011e-07,0.45,20.0,1000.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,80.0,4.08883138625979,66.25,9.329494824705705,13.502304489468298,2640.9,30.80823539933848,0.0,0.0,0.0,0.0,0.0,0.0,13.443307323329098,2707.15,30.673621446310822,13.443307323329098,2707.15,30.673621446310822,0.0,0.0,0.0,0.0,13.443307323329098,2707.15,30.673621446310822,0.0,0.0,13.443307323329098,2707.15,30.673621446310822,True,0.5,10.0,1e-06,True,2.0
1.75,0.051,45.0,43770.82516834446,11168685.981606143,99871.98010987438,1.375101027904339e-07,3.508746183006517e-05,3.137570790126467e-07,9.060324352379643e-08,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.0015085500993023938,0.26866,0.0034420618056165415,1.0,1.1e-15,0.9,2.629135339152199,10.25,5.998903408562532,726859.1238971611,283650906.6958346,1658475.9296938716,36241297.40951857,100.0,grain_cache,0.005,1.0,1000000000000.0,4.733725160456281,61.85,10.800950250593209,14.662385208416806,2624.75,33.455193916640205,0.0,0.0,0.0,0.0,0.0,0.0,20123.883829368446,3015019.035232774,45916.70634058839,6.322104560003823e-08,9.47196165152067e-06,1.442515873166321e-07,0.45,20.0,1000.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,80.0,4.733725160456281,61.85,10.800950250593209,14.662385208416806,2624.75,33.455193916640205,0.0,0.0,0.0,0.0,0.0,0.0,15.08550099302394,2686.6,34.420618056165424,15.08550099302394,2686.6,34.420618056165424,0.0,0.0,0.0,0.0,15.08550099302394,2686.6,34.420618056165424,0.0,0.0,15.08550099302394,2686.6,34.420618056165424,True,0.5,100.0,1e-06,True,2.0
1.75,0.051,45.0,415643.9027559606,111417898.74762568,948375.5316282042,1.305783831407521e-06,0.0003500296521839525,2.9794096030074924e-06,9.060324352379643e-07,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.001356756636440858,0.27138500000000004,0.0030957143551078843,1.0,1.1e-15,0.9,2.682521829998975,11.9,6.120715472453922,60307.73774122864,28420909.405732475,137604.28689654783,362412974.0951857,100.0,grain_cache,0.005,1.0,1000000000000.0,2.961839933128339,64.25,6.75803615198816,13.704812646811721,2649.6,31.270298670581457,0.0,0.0,0.0,0.0,0.0,0.0,165810.7870467032,30395409.84701138,378330.8073869081,5.209099504718658e-07,9.548999627822183e-05,1.1885612851134088e-06,0.45,20.0,10000.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,80.0,2.961839933128339,64.25,6.75803615198816,13.704812646811721,2649.6,31.270298670581457,0.0,0.0,0.0,0.0,0.0,0.0,13.567566364408599,2713.85,30.95714355107889,13.567566364408599,2713.85,30.95714355107889,0.0,0.0,0.0,0.0,13.567566364408599,2713.85,30.95714355107889,0.0,0.0,13.567566364408599,2713.85,30.95714355107889,True,0.5,0.0,1e-06,True,2.0
1.75,0.051,45.0,457760.76248445373,111879335.57152407,1044473.6554565042,1.4380978485228252e-06,0.00035147929872000736,3.281310762850238e-06,9.060324352379643e-07,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.0017339952261210296,0.27301000000000003,0.003956460406394634,1.0,1.1e-15,0.9,2.245011827421664,10.15,5.12244801674068,62760.98133767054,28391701.585225455,143201.8577608439,362412974.0951857,100.0,grain_cache,0.005,1.0,1000000000000.0,2.8906721491176075,63.35,6.595652475604469,17.536466636847436,2666.75,40.012991311375494,0.0,0.0,0.0,0.0,0.0,0.0,176672.20216738572,30607994.44439944,403113.3201845512,5.5503209242259e-07,9.615785048764249e-05,1.2664178452559768e-06,0.45,20.0,10000.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,80.0,2.8906721491176075,63.35,6.595652475604469,17.536466636847436,2666.75,40.012991311375494,0.0,0.0,0.0,0.0,0.0,0.0,17.339952261210314,2730.1,39.564604063946376,17.339952261210314,2730.1,39.564604063946376,0.0,0.0,0.0,0.0,17.339952261210314,2730.1,39.564604063946376,0.0,0.0,17.339952261210314,2730.1,39.564604063946376,True,0.5,1.0,1e-06,True,2.0
1.75,0.051,45.0,382840.6167753933,111713633.87508924,873528.207814006,1.2027292691573604e-06,0.0003509587314878003,2.744269800371938e-06,9.060324352379643e-07,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.001438071465173885,0.2719349999999999,0.003281250563909723,1.0,1.1e-15,0.9,1.9491383251391663,7.1,4.44735284955231,68839.39270593855,28417381.933879692,157070.98124518548,362412974.0951857,100.0,grain_cache,0.005,1.0,1000000000000.0,2.2522052351090545,61.75,5.138861229576268,15.087511294200631,2657.6,34.42520496441678,0.0,0.0,0.0,0.0,0.0,0.0,166911.72520541202,30460695.412679534,380842.82020516973,5.243686497033201e-07,9.569509693171038e-05,1.1964530061289782e-06,0.45,20.0,10000.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,80.0,2.2522052351090545,61.75,5.138861229576268,15.087511294200631,2657.6,34.42520496441678,0.0,0.0,0.0,0.0,0.0,0.0,14.380714651738863,2719.35,32.81250563909726,14.380714651738863,2719.35,32.81250563909726,0.0,0.0,0.0,0.0,14.380714651738863,2719.35,32.81250563909726,0.0,0.0,14.380714651738863,2719.35,32.81250563909726,True,0.5,10.0,1e-06,True,2.0
1.75,0.051,45.0,383302.15400956577,111673686.85968287,874581.2982525333,1.2041792311415928e-06,0.00035083323423766675,2.747578181557177e-06,9.060324352379643e-07,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.001298426522250764,0.270915,0.002962622415858522,1.0,1.1e-15,0.9,2.427615637659826,11.05,5.539095499029459,64767.980451782576,28388866.808725454,147781.2316893504,362412974.0951857,100.0,grain_cache,0.005,1.0,1000000000000.0,2.737360388172672,61.8,6.2458407212952105,13.08895340595106,2647.35,29.86509139799385,0.0,0.0,0.0,0.0,0.0,0.0,147776.038953441,30376750.17697703,337180.88627097034,4.6425211835272924e-07,9.543137519592353e-05,1.0592849952397758e-06,0.45,20.0,10000.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,80.0,2.737360388172672,61.8,6.2458407212952105,13.08895340595106,2647.35,29.86509139799385,0.0,0.0,0.0,0.0,0.0,0.0,12.984265222507629,2709.15,29.626224158585195,12.984265222507629,2709.15,29.626224158585195,0.0,0.0,0.0,0.0,12.984265222507629,2709.15,29.626224158585195,0.0,0.0,12.984265222507629,2709.15,29.626224158585195,True,0.5,100.0,1e-06,True,2.0
1.75,0.051,45.0,521.8573688488507,110259.41089080262,1190.72301153593,1.6394632761972534e-09,3.46390155243684e-07,3.740766665501604e-09,9.060324352379643e-10,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.001574194966190321,0.215665,0.0035918438308566746,1.0,1.1e-15,0.9,14.312097466644671,39.1,32.65594166940818,109991735.17587133,28362631558.939598,250968364.0983705,362412.9740951857,100.0,grain_cache,0.005,1.0,1000000000000.0,13.336720057598,298.3,30.43042106701433,23.273829942889208,1858.35,53.103944743949306,0.0,0.0,0.0,0.0,0.0,0.0,201.27933509411798,24205.659035072633,459.2594650371499,6.323376804511199e-10,7.604432059988362e-08,1.44280616145229e-09,0.45,20.0,10.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,100.0,13.336720057598,298.3,30.43042106701433,23.273829942889208,1858.35,53.103944743949306,0.0,0.0,0.0,0.0,0.0,0.0,15.741949661903213,2156.65,35.918438308566756,15.741949661903213,2156.65,35.918438308566756,0.0,0.0,0.0,0.0,15.741949661903213,2156.65,35.918438308566756,0.0,0.0,15.741949661903213,2156.65,35.918438308566756,True,0.5,0.0,1e-06,True,2.0
1.75,0.051,45.0,337.47141550163155,110103.37529431586,770.0092097191067,1.0601977197364755e-09,3.4589995496006276e-07,2.41905527645003e-09,9.060324352379643e-10,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.001282036836649523,0.21447,0.0029252260371501297,1.0,1.1e-15,0.9,9.528970077444995,35.9,21.742270253804538,65469087.56682598,28434553034.06369,149380949.20847878,362412.9740951857,100.0,grain_cache,0.005,1.0,1000000000000.0,14.589532650066912,285.95,33.28896608724721,16.040061654954346,1858.75,36.598641044658876,0.0,0.0,0.0,0.0,0.0,0.0,132.26899669934113,24008.78348511087,301.79843666879805,4.155353083283437e-10,7.542581781845228e-08,9.481277515035828e-10,0.45,20.0,10.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,100.0,14.589532650066912,285.95,33.28896608724721,16.040061654954346,1858.75,36.598641044658876,0.0,0.0,0.0,0.0,0.0,0.0,12.820368366495229,2144.7,29.252260371501297,12.820368366495229,2144.7,29.252260371501297,0.0,0.0,0.0,0.0,12.820368366495229,2144.7,29.252260371501297,0.0,0.0,12.820368366495229,2144.7,29.252260371501297,True,0.5,1.0,1e-06,True,2.0
1.75,0.051,45.0,615.5827516005561,110413.88536855664,1404.576406484909,1.933910250104899e-09,3.468754511281632e-07,4.412606920018545e-09,9.060324352379643e-10,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.001562722005112605,0.20203500000000002,0.0035656659524148557,1.0,1.1e-15,0.9,8.217096157594721,34.05,18.748964883708286,82189768.16259384,28424315425.84063,187532559.8637835,362412.9740951857,100.0,grain_cache,0.005,1.0,1000000000000.0,9.160468972136398,275.15,20.9014605382394,20.108471867402187,1745.2,45.88154083587085,0.0,0.0,0.0,0.0,0.0,0.0,173.53264756919992,22625.317605218515,395.9497921226987,5.451688907613847e-10,7.107953157369032e-08,1.243912958123075e-09,0.45,20.0,10.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,100.0,9.160468972136398,275.15,20.9014605382394,20.108471867402187,1745.2,45.88154083587085,0.0,0.0,0.0,0.0,0.0,0.0,15.62722005112604,2020.35,35.65665952414854,15.62722005112604,2020.35,35.65665952414854,0.0,0.0,0.0,0.0,15.62722005112604,2020.35,35.65665952414854,0.0,0.0,15.62722005112604,2020.35,35.65665952414854,True,0.5,10.0,1e-06,True,2.0
1.75,0.051,45.0,505.21074592372,111744.17659484793,1152.740378417156,1.5871663679085813e-09,3.5105468427181484e-07,3.621440704331662e-09,9.060324352379643e-10,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.002240096961717224,0.084705,0.0051112337577453645,1.0,1.1e-15,0.9,2.540052382385678,13.3,5.795642646351699,86225416.9266753,28342395960.41855,196740707.79215,362412.9740951857,100.0,grain_cache,0.005,1.0,1000000000000.0,5.1451105251286355,112.85,11.73960906728293,23.858246743719675,734.2,54.43740973767367,0.0,0.0,0.0,0.0,0.0,0.0,253.09605810691872,9513.529134753455,577.4897864941909,7.951247168012316e-10,2.9887633239453926e-08,1.814237670773289e-09,0.45,20.0,10.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,100.0,5.1451105251286355,112.85,11.73960906728293,23.858246743719675,734.2,54.43740973767367,0.0,0.0,0.0,0.0,0.0,0.0,22.400969617172237,847.05,51.11233757745364,22.400969617172237,847.05,51.11233757745364,0.0,0.0,0.0,0.0,22.400969617172237,847.05,51.11233757745364,0.0,0.0,22.400969617172237,847.05,51.11233757745364,True,0.5,100.0,1e-06,True,2.0
1.75,0.051,45.0,4392.652526289196,1108806.5222691442,10022.724132978394,1.3799924906362824e-08,3.483418424613193e-06,3.148731650512214e-08,9.060324352379643e-09,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.0014161343558025169,0.22627999999999998,0.003231196617191124,1.0,1.1e-15,0.9,9.169982563261845,25.1,20.923167718307404,7046440.370560158,2840715125.4122267,16077877.212215636,3624129.740951857,100.0,grain_cache,0.005,1.0,1000000000000.0,6.944911336632327,176.95,15.846218210631436,12.773897818351461,2085.85,29.146228428030742,0.0,0.0,0.0,0.0,0.0,0.0,1812.2982184383716,253564.21834847383,4135.124501969349,5.693502769159857e-09,7.96595485576804e-07,1.2990876757066055e-08,0.45,20.0,100.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,100.0,6.944911336632327,176.95,15.846218210631436,12.773897818351461,2085.85,29.146228428030742,0.0,0.0,0.0,0.0,0.0,0.0,14.161343558025173,2262.8,32.31196617191125,14.161343558025173,2262.8,32.31196617191125,0.0,0.0,0.0,0.0,14.161343558025173,2262.8,32.31196617191125,0.0,0.0,14.161343558025173,2262.8,32.31196617191125,True,0.5,0.0,1e-06,True,2.0
1.75,0.051,45.0,5218.953307776802,1110027.376881995,11908.096293455419,1.63958253711398e-08,3.487253852496025e-06,3.741038783375951e-08,9.060324352379643e-09,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.001461475070280923,0.22791,0.0033346506169075786,1.0,1.1e-15,0.9,4.506149505777748,17.65,10.28169042009809,7076151.965889633,2837370176.659125,16145670.219232647,3624129.740951857,100.0,grain_cache,0.005,1.0,1000000000000.0,6.644059174615279,171.85,15.159763225480521,17.207671453224147,2107.25,39.2627786774406,0.0,0.0,0.0,0.0,0.0,0.0,1986.3243382645937,255696.48111955225,4532.2002507366515,6.2402219487386525e-09,8.032941866339469e-07,1.4238327012312077e-08,0.45,20.0,100.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,100.0,6.644059174615279,171.85,15.159763225480521,17.207671453224147,2107.25,39.2627786774406,0.0,0.0,0.0,0.0,0.0,0.0,14.614750702809237,2279.1,33.3465061690758,14.614750702809237,2279.1,33.3465061690758,0.0,0.0,0.0,0.0,14.614750702809237,2279.1,33.3465061690758,0.0,0.0,14.614750702809237,2279.1,33.3465061690758,True,0.5,1.0,1e-06,True,2.0
