_mrn_weight,grain_radius_um_mrn,h_gas_density_cm3,mrn_chunk_index,mrn_chunk_n_runs,mrn_size_index,output_filename,raw_runs_output,rng_seed,shard_id,surface_temperature_k,uv_flux_factor
0.20506341864218003,0.007135457486209088,1000.0,2,5,1,results/anvil_mrn_r9/aggregated_chunk_0054.csv,results/anvil_mrn_r9/raw_chunk_0054.csv,16310,54,20.0,0.0
0.20506341864218003,0.007135457486209088,1000.0,3,5,1,results/anvil_mrn_r9/aggregated_chunk_0055.csv,results/anvil_mrn_r9/raw_chunk_0055.csv,16315,55,20.0,0.0
0.05906182035026339,0.010182950707499475,1000.0,0,5,2,results/anvil_mrn_r9/aggregated_chunk_0056.csv,results/anvil_mrn_r9/raw_chunk_0056.csv,16400,56,20.0,0.0
0.05906182035026339,0.010182950707499475,1000.0,1,5,2,results/anvil_mrn_r9/aggregated_chunk_0057.csv,results/anvil_mrn_r9/raw_chunk_0057.csv,16405,57,20.0,0.0
0.05906182035026339,0.010182950707499475,1000.0,2,5,2,results/anvil_mrn_r9/aggregated_chunk_0058.csv,results/anvil_mrn_r9/raw_chunk_0058.csv,16410,58,20.0,0.0
0.05906182035026339,0.010182950707499475,1000.0,3,5,2,results/anvil_mrn_r9/aggregated_chunk_0059.csv,results/anvil_mrn_r9/raw_chunk_0059.csv,16415,59,20.0,0.0
0.01701082838755172,0.014532002371505055,1000.0,0,5,3,results/anvil_mrn_r9/aggregated_chunk_0060.csv,results/anvil_mrn_r9/raw_chunk_0060.csv,16500,60,20.0,0.0
0.01701082838755172,0.014532002371505055,1000.0,1,5,3,results/anvil_mrn_r9/aggregated_chunk_0061.csv,results/anvil_mrn_r9/raw_chunk_0061.csv,16505,61,20.0,0.0
0.01701082838755172,0.014532002371505055,1000.0,2,5,3,results/anvil_mrn_r9/aggregated_chunk_0062.csv,results/anvil_mrn_r9/raw_chunk_0062.csv,16510,62,20.0,0.0
0.01701082838755172,0.014532002371505055,1000.0,3,5,3,results/anvil_mrn_r9/aggregated_chunk_0063.csv,results/anvil_mrn_r9/raw_chunk_0063.csv,16515,63,20.0,0.0
0.004899413541855799,0.020738497022272807,1000.0,0,5,4,results/anvil_mrn_r9/aggregated_chunk_0064.csv,results/anvil_mrn_r9/raw_chunk_0064.csv,16600,64,20.0,0.0
0.004899413541855799,0.020738497022272807,1000.0,1,5,4,results/anvil_mrn_r9/aggregated_chunk_0065.csv,results/anvil_mrn_r9/raw_chunk_0065.csv,16605,65,20.0,0.0
0.004899413541855799,0.020738497022272807,1000.0,2,5,4,results/anvil_mrn_r9/aggregated_chunk_0066.csv,results/anvil_mrn_r9/raw_chunk_0066.csv,16610,66,20.0,0.0
0.004899413541855799,0.020738497022272807,1000.0,3,5,4,results/anvil_mrn_r9/aggregated_chunk_0067.csv,results/anvil_mrn_r9/raw_chunk_0067.csv,16615,67,20.0,0.0
0.0014111160554465389,0.029595732766060295,1000.0,0,5,5,results/anvil_mrn_r9/aggregated_chunk_0068.csv,results/anvil_mrn_r9/raw_chunk_0068.csv,16700,68,20.0,0.0
0.0014111160554465389,0.029595732766060295,1000.0,1,5,5,results/anvil_mrn_r9/aggregated_chunk_0069.csv,results/anvil_mrn_r9/raw_chunk_0069.csv,16705,69,20.0,0.0
0.0014111160554465389,0.029595732766060295,1000.0,2,5,5,results/anvil_mrn_r9/aggregated_chunk_0070.csv,results/anvil_mrn_r9/raw_chunk_0070.csv,16710,70,20.0,0.0
0.0014111160554465389,0.029595732766060295,1000.0,3,5,5,results/anvil_mrn_r9/aggregated_chunk_0071.csv,results/anvil_mrn_r9/raw_chunk_0071.csv,16715,71,20.0,0.0
0.0004064258925946387,0.04223581858508571,1000.0,0,5,6,results/anvil_mrn_r9/aggregated_chunk_0072.csv,results/anvil_mrn_r9/raw_chunk_0072.csv,16800,72,20.0,0.0
0.0004064258925946387,0.04223581858508571,1000.0,1,5,6,results/anvil_mrn_r9/aggregated_chunk_0073.csv,results/anvil_mrn_r9/raw_chunk_0073.csv,16805,73,20.0,0.0
0.0004064258925946387,0.04223581858508571,1000.0,2,5,6,results/anvil_mrn_r9/aggregated_chunk_0074.csv,results/anvil_mrn_r9/raw_chunk_0074.csv,16810,74,20.0,0.0
0.0004064258925946387,0.04223581858508571,1000.0,3,5,6,results/anvil_mrn_r9/aggregated_chunk_0075.csv,results/anvil_mrn_r9/raw_chunk_0075.csv,16815,75,20.0,0.0
0.0001170577044558377,0.060274377581823795,1000.0,0,5,7,results/anvil_mrn_r9/aggregated_chunk_0076.csv,results/anvil_mrn_r9/raw_chunk_0076.csv,16900,76,20.0,0.0
0.0001170577044558377,0.060274377581823795,1000.0,1,5,7,results/anvil_mrn_r9/aggregated_chunk_0077.csv,results/anvil_mrn_r9/raw_chunk_0077.csv,16905,77,20.0,0.0
0.0001170577044558377,0.060274377581823795,1000.0,2,5,7,results/anvil_mrn_r9/aggregated_chunk_0078.csv,results/anvil_mrn_r9/raw_chunk_0078.csv,16910,78,20.0,0.0
0.0001170577044558377,0.060274377581823795,1000.0,3,5,7,results/anvil_mrn_r9/aggregated_chunk_0079.csv,results/anvil_mrn_r9/raw_chunk_0079.csv,16915,79,20.0,0.0
3.371464865339389e-05,0.08601705174856362,1000.0,0,5,8,results/anvil_mrn_r9/aggregated_chunk_0080.csv,results/anvil_mrn_r9/raw_chunk_0080.csv,17000,80,20.0,0.0
3.371464865339389e-05,0.08601705174856362,1000.0,1,5,8,results/anvil_mrn_r9/aggregated_chunk_0081.csv,results/anvil_mrn_r9/raw_chunk_0081.csv,17005,81,20.0,0.0
3.371464865339389e-05,0.08601705174856362,1000.0,2,5,8,results/anvil_mrn_r9/aggregated_chunk_0082.csv,results/anvil_mrn_r9/raw_chunk_0082.csv,17010,82,20.0,0.0
